Date,Province,Gender,Age group,Employment rate,Population,Unemployment rate
2024-03,Newfoundland and Labrador,Total - Gender,25 to 54 years,81.1,193.5,7.9
2024-03,Newfoundland and Labrador,Total - Gender,25 years and over,52.8,407.8,9.3
2024-03,Newfoundland and Labrador,Total - Gender,55 years and over,27.3,214.3,12.7
2024-03,Newfoundland and Labrador,Women+,15 to 24 years,58.3,27.1,11.2
2024-03,Newfoundland and Labrador,Women+,15 to 64 years,69.6,167.5,7.0
2024-03,Newfoundland and Labrador,Women+,15 years and over,51.7,236.0,7.7
2024-03,Newfoundland and Labrador,Women+,25 to 54 years,81.5,97.4,5.2
2024-03,Newfoundland and Labrador,Women+,25 years and over,50.8,208.9,7.2
2024-03,Newfoundland and Labrador,Women+,55 years and over,23.9,111.5,12.2
2024-03,Nova Scotia,Men+,15 to 24 years,61.8,61.2,9.1
2024-03,Nova Scotia,Men+,15 to 64 years,75.3,331.9,7.3
2024-03,Nova Scotia,Men+,15 years and over,61.3,438.8,7.1
2024-03,Nova Scotia,Men+,25 to 54 years,83.9,198.1,6.9
2024-03,Nova Scotia,Men+,25 years and over,61.2,377.7,6.7
2024-03,Nova Scotia,Men+,55 years and over,36.0,179.6,6.2
2024-03,Nova Scotia,Total - Gender,15 to 24 years,61.1,117.2,10.0
2024-03,Nova Scotia,Total - Gender,15 to 64 years,73.9,666.4,6.5
2024-03,Nova Scotia,Total - Gender,15 years and over,58.5,895.5,6.5
2024-03,Nova Scotia,Total - Gender,25 to 54 years,82.7,399.6,6.0
2024-03,Nova Scotia,Total - Gender,25 years and over,58.1,778.3,5.9
2024-03,Nova Scotia,Total - Gender,55 years and over,32.2,378.6,5.4
2024-03,Nova Scotia,Women+,15 to 24 years,60.2,56.1,11.3
2024-03,Nova Scotia,Women+,15 to 64 years,72.6,334.5,5.7
2024-03,Nova Scotia,Women+,15 years and over,55.9,456.7,5.8
2024-03,Nova Scotia,Women+,25 to 54 years,81.4,201.6,5.1
2024-03,Nova Scotia,Women+,25 years and over,55.3,400.6,4.9
2024-03,Nova Scotia,Women+,55 years and over,28.7,199.0,4.7
2024-03,Ontario,Men+,15 to 24 years,49.6,1048.6,16.9
2024-03,Ontario,Men+,15 to 64 years,76.4,5267.3,7.3
2024-03,Ontario,Men+,15 years and over,64.8,6572.6,7.2
2024-03,Ontario,Men+,25 to 54 years,86.7,3233.5,6.0
2024-03,Ontario,Men+,25 years and over,67.7,5524.0,5.6
2024-03,Ontario,Men+,55 years and over,40.9,2290.5,4.6
2024-03,Ontario,Total - Gender,15 to 24 years,50.1,2003.4,15.9
2024-03,Ontario,Total - Gender,15 to 64 years,73.6,10441.3,6.8
2024-03,Ontario,Total - Gender,15 years and over,61.0,13273.7,6.7
2024-03,Ontario,Total - Gender,25 to 54 years,83.5,6422.0,5.6
2024-03,Ontario,Total - Gender,25 years and over,62.9,11270.2,5.3
2024-03,Ontario,Total - Gender,55 years and over,35.7,4848.2,4.3
2024-03,Ontario,Women+,15 to 24 years,50.7,954.9,14.7
2024-03,Ontario,Women+,15 to 64 years,70.7,5173.9,6.3
2024-03,Ontario,Women+,15 years and over,57.2,6701.1,6.2
2024-03,Ontario,Women+,25 to 54 years,80.2,3188.5,5.1
2024-03,Ontario,Women+,25 years and over,58.3,5746.2,4.9
2024-03,Ontario,Women+,55 years and over,30.9,2557.7,4.1
2024-03,Prince Edward Island,Men+,15 to 24 years,66.4,12.2,10.9
2024-03,Prince Edward Island,Men+,15 to 64 years,78.5,56.7,9.2
2024-03,Prince Edward Island,Men+,15 years and over,65.9,73.0,8.6
2024-03,Prince Edward Island,Men+,25 to 54 years,85.5,33.2,7.8
2024-03,Prince Edward Island,Men+,25 years and over,65.7,60.7,8.1
2024-03,Prince Edward Island,Men+,55 years and over,42.0,27.6,8.7
2024-03,Prince Edward Island,Total - Gender,15 to 24 years,59.2,24.0,10.1
2024-03,Prince Edward Island,Total - Gender,15 to 64 years,75.4,114.1,7.8
2024-03,Prince Edward Island,Total - Gender,15 years and over,61.4,149.4,7.4
2024-03,Prince Edward Island,Total - Gender,25 to 54 years,84.3,66.7,6.2
2024-03,Prince Edward Island,Total - Gender,25 years and over,61.8,125.4,6.9
2024-03,Prince Edward Island,Total - Gender,55 years and over,36.3,58.6,8.6
2024-03,Prince Edward Island,Women+,15 to 24 years,51.7,11.8,9.0
2024-03,Prince Edward Island,Women+,15 to 64 years,72.3,57.4,6.5
2024-03,Prince Edward Island,Women+,15 years and over,57.1,76.4,6.0
2024-03,Prince Edward Island,Women+,25 to 54 years,82.7,33.6,4.8
2024-03,Prince Edward Island,Women+,25 years and over,58.0,64.6,5.5
2024-03,Prince Edward Island,Women+,55 years and over,31.2,31.1,8.5
2024-03,Quebec,Men+,15 to 24 years,61.3,492.9,8.9
2024-03,Quebec,Men+,15 to 64 years,79.3,2834.4,5.5
2024-03,Quebec,Men+,15 years and over,65.0,3687.0,5.3
2024-03,Quebec,Men+,25 to 54 years,87.5,1751.5,4.9
2024-03,Quebec,Men+,25 years and over,65.6,3194.1,4.7
2024-03,Quebec,Men+,55 years and over,38.9,1442.5,4.3
2024-03,Quebec,Total - Gender,15 to 24 years,62.8,962.7,8.6
2024-03,Quebec,Total - Gender,15 to 64 years,77.4,5564.0,5.1
2024-03,Quebec,Total - Gender,15 years and over,61.6,7372.5,4.9
2024-03,Quebec,Total - Gender,25 to 54 years,86.1,3425.8,4.4
2024-03,Quebec,Total - Gender,25 years and over,61.4,6409.8,4.3
2024-03,Quebec,Total - Gender,55 years and over,33.0,2984.0,4.0
2024-03,Quebec,Women+,15 to 24 years,64.3,469.8,8.3
2024-03,Quebec,Women+,15 to 64 years,75.4,2729.6,4.6
2024-03,Quebec,Women+,15 years and over,58.1,3685.5,4.5
2024-03,Quebec,Women+,25 to 54 years,84.6,1674.3,3.9
2024-03,Quebec,Women+,25 years and over,57.2,3215.7,3.9
2024-03,Quebec,Women+,55 years and over,27.5,1541.5,3.6
2024-03,Saskatchewan,Men+,15 to 24 years,53.4,74.5,14.2
2024-03,Saskatchewan,Men+,15 to 64 years,79.7,373.8,5.9
2024-03,Saskatchewan,Men+,15 years and over,67.8,469.3,5.9
2024-03,Saskatchewan,Men+,25 to 54 years,89.8,231.3,4.5
2024-03,Saskatchewan,Men+,25 years and over,70.5,394.8,4.6
2024-03,Saskatchewan,Men+,55 years and over,43.4,163.5,4.7
2024-03,Saskatchewan,Total - Gender,15 to 24 years,55.1,143.1,11.5
2024-03,Saskatchewan,Total - Gender,15 to 64 years,76.5,734.9,5.3
2024-03,Saskatchewan,Total - Gender,15 years and over,63.6,936.1,5.4
2024-03,Saskatchewan,Total - Gender,25 to 54 years,85.7,455.4,4.5
2024-03,Saskatchewan,Total - Gender,25 years and over,65.1,793.0,4.3
2024-03,Saskatchewan,Total - Gender,55 years and over,37.3,337.6,4.0
2024-03,Saskatchewan,Women+,15 to 24 years,57.1,68.5,8.9
2024-03,Saskatchewan,Women+,15 to 64 years,73.1,361.1,4.7
2024-03,Saskatchewan,Women+,15 years and over,59.3,466.8,4.8
2024-03,Saskatchewan,Women+,25 to 54 years,81.4,224.2,4.5
2024-03,Saskatchewan,Women+,25 years and over,59.6,398.2,4.1
2024-03,Saskatchewan,Women+,55 years and over,31.6,174.1,2.8
2024-04,Alberta,Men+,15 to 24 years,54.0,299.1,16.8
2024-04,Alberta,Men+,15 to 64 years,79.2,1602.1,7.4
2024-04,Alberta,Men+,15 years and over,69.6,1939.1,7.1
2024-04,Alberta,Men+,25 to 54 years,88.8,1032.2,5.5
2024-04,Alberta,Men+,25 years and over,72.5,1640.0,5.6
2024-04,Alberta,Men+,55 years and over,44.8,607.8,6.0
2024-04,Alberta,Total - Gender,15 to 24 years,55.0,581.8,16.3
2024-04,Alberta,Total - Gender,15 to 64 years,75.2,3167.3,7.4
2024-04,Alberta,Total - Gender,15 years and over,64.9,3873.8,7.2
2024-04,Alberta,Total - Gender,25 to 54 years,83.7,2040.2,5.8
2024-04,Alberta,Total - Gender,25 years and over,66.7,3292.0,5.8
2024-04,Alberta,Total - Gender,55 years and over,39.0,1251.8,5.7
2024-04,Alberta,Women+,15 to 24 years,56.0,282.7,15.7
2024-04,Alberta,Women+,15 to 64 years,71.0,1565.1,7.4
2024-04,Alberta,Women+,15 years and over,60.2,1934.7,7.4
2024-04,Alberta,Women+,25 to 54 years,78.4,1008.0,6.1
2024-04,Alberta,Women+,25 years and over,60.9,1651.9,5.9
2024-04,Alberta,Women+,55 years and over,33.5,644.0,5.1
2024-04,British Columbia,Men+,15 to 24 years,58.9,332.6,8.8
2024-04,British Columbia,Men+,15 to 64 years,80.0,1818.7,4.8
2024-04,British Columbia,Men+,15 years and over,66.7,2314.7,4.7
2024-04,British Columbia,Men+,25 to 54 years,87.9,1152.5,4.4
2024-04,British Columbia,Men+,25 years and over,68.0,1982.1,4.1
2024-04,British Columbia,Men+,55 years and over,40.4,829.7,3.0
2024-04,British Columbia,Total - Gender,15 to 24 years,58.7,648.5,9.6
2024-04,British Columbia,Total - Gender,15 to 64 years,76.4,3640.7,5.1
2024-04,British Columbia,Total - Gender,15 years and over,62.5,4698.0,5.0
2024-04,British Columbia,Total - Gender,25 to 54 years,84.0,2303.2,4.7
2024-04,British Columbia,Total - Gender,25 years and over,63.1,4049.4,4.3
2024-04,British Columbia,Total - Gender,55 years and over,35.6,1746.2,3.1
2024-04,British Columbia,Women+,15 to 24 years,58.4,315.9,10.5
2024-04,British Columbia,Women+,15 to 64 years,72.8,1822.0,5.4
2024-04,British Columbia,Women+,15 years and over,58.4,2383.2,5.4
2024-04,British Columbia,Women+,25 to 54 years,80.1,1150.8,5.0
2024-04,British Columbia,Women+,25 years and over,58.4,2067.3,4.6
2024-04,British Columbia,Women+,55 years and over,31.2,916.5,3.3
2024-04,Manitoba,Men+,15 to 24 years,62.5,97.9,10.3
2024-04,Manitoba,Men+,15 to 64 years,79.1,463.1,5.7
2024-04,Manitoba,Men+,15 years and over,67.3,572.9,5.8
2024-04,Manitoba,Men+,25 to 54 years,88.6,285.3,4.6
2024-04,Manitoba,Men+,25 years and over,68.3,474.9,4.9
2024-04,Manitoba,Men+,55 years and over,37.6,189.7,6.1
2024-04,Manitoba,Total - Gender,15 to 24 years,60.6,186.0,10.1
2024-04,Manitoba,Total - Gender,15 to 64 years,75.9,902.5,5.3
2024-04,Manitoba,Total - Gender,15 years and over,63.0,1138.7,5.3
2024-04,Manitoba,Total - Gender,25 to 54 years,85.3,555.3,4.2
2024-04,Manitoba,Total - Gender,25 years and over,63.5,952.7,4.4
2024-04,Manitoba,Total - Gender,55 years and over,33.0,397.4,5.1
2024-04,Manitoba,Women+,15 to 24 years,58.5,88.1,9.8
2024-04,Manitoba,Women+,15 to 64 years,72.4,439.4,4.9
2024-04,Manitoba,Women+,15 years and over,58.7,565.8,4.7
2024-04,Manitoba,Women+,25 to 54 years,81.8,270.0,3.7
2024-04,Manitoba,Women+,25 years and over,58.8,477.7,3.7
2024-04,Manitoba,Women+,55 years and over,28.8,207.8,4.0
2024-04,New Brunswick,Men+,15 to 24 years,56.1,46.7,13.2
2024-04,New Brunswick,Men+,15 to 64 years,74.0,257.7,7.6
2024-04,New Brunswick,Men+,15 years and over,58.8,346.2,7.9
2024-04,New Brunswick,Men+,25 to 54 years,83.1,151.9,7.1
2024-04,New Brunswick,Men+,25 years and over,59.3,299.5,7.1
2024-04,New Brunswick,Men+,55 years and over,34.8,147.5,6.9
2024-04,New Brunswick,Total - Gender,15 to 24 years,57.2,90.9,13.0
2024-04,New Brunswick,Total - Gender,15 to 64 years,73.1,518.2,6.8
2024-04,New Brunswick,Total - Gender,15 years and over,56.7,706.1,7.0
2024-04,New Brunswick,Total - Gender,25 to 54 years,82.6,307.2,5.9
2024-04,New Brunswick,Total - Gender,25 years and over,56.7,615.2,6.0
2024-04,New Brunswick,Total - Gender,55 years and over,30.8,308.0,6.2
2024-04,New Brunswick,Women+,15 to 24 years,58.5,44.1,13.1
2024-04,New Brunswick,Women+,15 to 64 years,72.3,260.5,5.9
2024-04,New Brunswick,Women+,15 years and over,54.8,359.9,6.0
2024-04,New Brunswick,Women+,25 to 54 years,82.2,155.3,4.6
2024-04,New Brunswick,Women+,25 years and over,54.3,315.7,4.8
2024-04,New Brunswick,Women+,55 years and over,27.2,160.4,5.4
2024-04,Newfoundland and Labrador,Men+,15 to 24 years,51.0,29.8,16.9
2024-04,Newfoundland and Labrador,Men+,15 to 64 years,69.0,167.6,12.2
2024-04,Newfoundland and Labrador,Men+,15 years and over,53.5,228.9,11.9
2024-04,Newfoundland and Labrador,Men+,25 to 54 years,79.7,96.2,10.6
2024-04,Newfoundland and Labrador,Men+,25 years and over,53.9,199.1,11.1
2024-04,Newfoundland and Labrador,Men+,55 years and over,29.6,102.9,12.6
2024-04,Newfoundland and Labrador,Total - Gender,15 to 24 years,55.5,56.9,13.4
2024-04,Newfoundland and Labrador,Total - Gender,15 to 64 years,69.6,335.2,9.4
2024-04,Newfoundland and Labrador,Total - Gender,15 years and over,52.9,465.2,9.2
2024-04,Newfoundland and Labrador,Total - Gender,25 to 54 years,80.7,193.7,7.6
2024-04,Newfoundland and Labrador,Total - Gender,25 years and over,52.5,408.3,8.5
2024-04,Newfoundland and Labrador,Total - Gender,55 years and over,27.1,214.5,11.0
2024-04,Newfoundland and Labrador,Women+,15 to 24 years,60.1,27.1,9.9
2024-04,Newfoundland and Labrador,Women+,15 to 64 years,70.2,167.6,6.4
2024-04,Newfoundland and Labrador,Women+,15 years and over,52.3,236.3,6.3
2024-04,Newfoundland and Labrador,Women+,25 to 54 years,81.6,97.5,4.4
2024-04,Newfoundland and Labrador,Women+,25 years and over,51.3,209.1,5.7
2024-04,Newfoundland and Labrador,Women+,55 years and over,24.7,111.6,9.2
2024-04,Nova Scotia,Men+,15 to 24 years,59.7,61.3,13.1
2024-04,Nova Scotia,Men+,15 to 64 years,74.6,332.7,7.2
2024-04,Nova Scotia,Men+,15 years and over,60.6,439.9,6.9
2024-04,Nova Scotia,Men+,25 to 54 years,83.9,198.8,5.5
2024-04,Nova Scotia,Men+,25 years and over,60.8,378.6,5.8
2024-04,Nova Scotia,Men+,55 years and over,35.2,179.7,6.5
2024-04,Nova Scotia,Total - Gender,15 to 24 years,60.6,117.6,11.8
2024-04,Nova Scotia,Total - Gender,15 to 64 years,73.4,667.7,6.6
2024-04,Nova Scotia,Total - Gender,15 years and over,58.2,897.4,6.2
2024-04,Nova Scotia,Total - Gender,25 to 54 years,82.8,400.9,5.3
2024-04,Nova Scotia,Total - Gender,25 years and over,57.8,779.9,5.3
2024-04,Nova Scotia,Total - Gender,55 years and over,31.4,379.0,5.3
2024-04,Nova Scotia,Women+,15 to 24 years,61.7,56.2,10.4
2024-04,Nova Scotia,Women+,15 to 64 years,72.2,335.0,5.9
2024-04,Nova Scotia,Women+,15 years and over,55.8,457.5,5.6
2024-04,Nova Scotia,Women+,25 to 54 years,81.7,202.1,5.1
2024-04,Nova Scotia,Women+,25 years and over,55.0,401.3,4.8
2024-04,Nova Scotia,Women+,55 years and over,28.0,199.2,4.0
2024-04,Ontario,Men+,15 to 24 years,51.0,1056.3,15.6
2024-04,Ontario,Men+,15 to 64 years,76.5,5288.3,7.2
2024-04,Ontario,Men+,15 years and over,65.0,6598.0,7.1
2024-04,Ontario,Men+,25 to 54 years,86.8,3247.2,6.0
2024-04,Ontario,Men+,25 years and over,67.7,5541.7,5.7
2024-04,Ontario,Men+,55 years and over,40.6,2294.6,4.7
2024-04,Ontario,Total - Gender,15 to 24 years,50.4,2017.0,15.3
2024-04,Ontario,Total - Gender,15 to 64 years,73.6,10478.7,6.9
2024-04,Ontario,Total - Gender,15 years and over,60.9,13320.5,6.8
2024-04,Ontario,Total - Gender,25 to 54 years,83.6,6446.3,5.6
2024-04,Ontario,Total - Gender,25 years and over,62.8,11303.4,5.4
2024-04,Ontario,Total - Gender,55 years and over,35.2,4857.1,4.9
2024-04,Ontario,Women+,15 to 24 years,49.9,960.7,15.0
2024-04,Ontario,Women+,15 to 64 years,70.6,5190.3,6.5
2024-04,Ontario,Women+,15 years and over,57.0,6722.5,6.4
2024-04,Ontario,Women+,25 to 54 years,80.4,3199.1,5.0
2024-04,Ontario,Women+,25 years and over,58.2,5761.7,5.1
2024-04,Ontario,Women+,55 years and over,30.4,2562.6,5.1
2024-04,Prince Edward Island,Men+,15 to 24 years,65.9,12.3,8.9
2024-04,Prince Edward Island,Men+,15 to 64 years,79.1,56.9,8.2
2024-04,Prince Edward Island,Men+,15 years and over,66.3,73.3,8.0
2024-04,Prince Edward Island,Men+,25 to 54 years,85.9,33.4,6.5
2024-04,Prince Edward Island,Men+,25 years and over,66.4,61.0,7.8
2024-04,Prince Edward Island,Men+,55 years and over,42.4,27.6,9.9
2024-04,Prince Edward Island,Total - Gender,15 to 24 years,59.8,24.1,8.2
2024-04,Prince Edward Island,Total - Gender,15 to 64 years,75.7,114.6,7.1
2024-04,Prince Edward Island,Total - Gender,15 years and over,61.7,149.9,6.9
2024-04,Prince Edward Island,Total - Gender,25 to 54 years,84.1,67.1,6.0
2024-04,Prince Edward Island,Total - Gender,25 years and over,62.1,125.8,6.6
2024-04,Prince Edward Island,Total - Gender,55 years and over,37.0,58.7,8.1
2024-04,Prince Edward Island,Women+,15 to 24 years,53.4,11.8,7.4
2024-04,Prince Edward Island,Women+,15 to 64 years,72.3,57.7,5.9
2024-04,Prince Edward Island,Women+,15 years and over,57.2,76.7,5.8
2024-04,Prince Edward Island,Women+,25 to 54 years,82.2,33.7,5.5
2024-04,Prince Edward Island,Women+,25 years and over,57.9,64.9,5.5
2024-04,Prince Edward Island,Women+,55 years and over,31.8,31.1,5.7
2024-04,Quebec,Men+,15 to 24 years,62.6,495.6,9.9
2024-04,Quebec,Men+,15 to 64 years,79.8,2841.7,5.2
2024-04,Quebec,Men+,15 years and over,65.3,3697.2,5.1
2024-04,Quebec,Men+,25 to 54 years,87.8,1757.1,4.5
2024-04,Quebec,Men+,25 years and over,65.7,3201.7,4.4
2024-04,Quebec,Men+,55 years and over,38.8,1444.5,4.1
2024-04,Quebec,Total - Gender,15 to 24 years,63.4,967.5,9.2
2024-04,Quebec,Total - Gender,15 to 64 years,77.6,5576.1,5.2
2024-04,Quebec,Total - Gender,15 years and over,61.7,7390.4,5.1
2024-04,Quebec,Total - Gender,25 to 54 years,86.3,3435.2,4.5
2024-04,Quebec,Total - Gender,25 years and over,61.4,6423.0,4.5
2024-04,Quebec,Total - Gender,55 years and over,32.7,2987.8,4.4
2024-04,Quebec,Women+,15 to 24 years,64.4,471.9,8.6
2024-04,Quebec,Women+,15 to 64 years,75.3,2734.4,5.2
2024-04,Quebec,Women+,15 years and over,58.0,3693.2,5.1
2024-04,Quebec,Women+,25 to 54 years,84.8,1678.0,4.4
2024-04,Quebec,Women+,25 years and over,57.1,3221.3,4.5
2024-04,Quebec,Women+,55 years and over,27.0,1543.3,4.9
2024-04,Saskatchewan,Men+,15 to 24 years,56.3,75.0,14.6
2024-04,Saskatchewan,Men+,15 to 64 years,80.0,375.0,5.6
2024-04,Saskatchewan,Men+,15 years and over,68.3,470.8,5.6
2024-04,Saskatchewan,Men+,25 to 54 years,89.7,232.1,4.1
2024-04,Saskatchewan,Men+,25 years and over,70.5,395.9,4.1
2024-04,Saskatchewan,Men+,55 years and over,43.4,163.7,4.1
2024-04,Saskatchewan,Total - Gender,15 to 24 years,54.8,143.8,13.5
2024-04,Saskatchewan,Total - Gender,15 to 64 years,76.1,737.1,5.4
2024-04,Saskatchewan,Total - Gender,15 years and over,63.5,939.0,5.5
2024-04,Saskatchewan,Total - Gender,25 to 54 years,85.5,457.1,4.4
2024-04,Saskatchewan,Total - Gender,25 years and over,65.1,795.1,4.2
2024-04,Saskatchewan,Total - Gender,55 years and over,37.4,338.1,3.4
2024-04,Saskatchewan,Women+,15 to 24 years,53.0,68.9,12.2
2024-04,Saskatchewan,Women+,15 to 64 years,72.1,362.2,5.3
2024-04,Saskatchewan,Women+,15 years and over,58.7,468.2,5.5
2024-04,Saskatchewan,Women+,25 to 54 years,81.2,225.0,4.8
2024-04,Saskatchewan,Women+,25 years and over,59.6,399.3,4.3
2024-04,Saskatchewan,Women+,55 years and over,31.7,174.3,2.6
2024-05,Alberta,Men+,15 to 24 years,52.6,301.0,15.5
2024-05,Alberta,Men+,15 to 64 years,78.3,1609.3,7.3
2024-05,Alberta,Men+,15 years and over,68.7,1947.7,7.5
2024-05,Alberta,Men+,25 to 54 years,87.7,1037.4,6.2
2024-05,Alberta,Men+,25 years and over,71.6,1646.7,6.3
2024-05,Alberta,Men+,55 years and over,44.1,609.3,6.7
2024-05,Alberta,Total - Gender,15 to 24 years,54.6,585.4,14.0
2024-05,Alberta,Total - Gender,15 to 64 years,74.6,3180.9,7.2
2024-05,Alberta,Total - Gender,15 years and over,64.2,3890.5,7.3
2024-05,Alberta,Total - Gender,25 to 54 years,82.8,2050.0,6.0
2024-05,Alberta,Total - Gender,25 years and over,65.9,3305.1,6.2
2024-05,Alberta,Total - Gender,55 years and over,38.3,1255.1,7.0
2024-05,Alberta,Women+,15 to 24 years,56.7,284.4,12.4
2024-05,Alberta,Women+,15 to 64 years,70.7,1571.6,7.1
2024-05,Alberta,Women+,15 years and over,59.7,1942.8,7.0
2024-05,Alberta,Women+,25 to 54 years,77.7,1012.6,5.8
2024-05,Alberta,Women+,25 years and over,60.2,1658.4,6.1
2024-05,Alberta,Women+,55 years and over,32.8,645.8,7.4
2024-05,British Columbia,Men+,15 to 24 years,55.8,335.0,11.4
2024-05,British Columbia,Men+,15 to 64 years,79.4,1825.5,5.8
2024-05,British Columbia,Men+,15 years and over,66.1,2322.7,5.6
2024-05,British Columbia,Men+,25 to 54 years,87.9,1157.0,5.0
2024-05,British Columbia,Men+,25 years and over,67.8,1987.7,4.7
2024-05,British Columbia,Men+,55 years and over,39.9,830.7,3.9
2024-05,British Columbia,Total - Gender,15 to 24 years,57.6,653.1,10.5
2024-05,British Columbia,Total - Gender,15 to 64 years,76.0,3653.6,5.7
2024-05,British Columbia,Total - Gender,15 years and over,62.1,4713.4,5.6
2024-05,British Columbia,Total - Gender,25 to 54 years,83.5,2311.6,5.1
2024-05,British Columbia,Total - Gender,25 years and over,62.9,4060.3,4.8
2024-05,British Columbia,Total - Gender,55 years and over,35.5,1748.7,4.1
2024-05,British Columbia,Women+,15 to 24 years,59.5,318.1,9.7
2024-05,British Columbia,Women+,15 to 64 years,72.6,1828.1,5.6
2024-05,British Columbia,Women+,15 years and over,58.3,2390.8,5.7
2024-05,British Columbia,Women+,25 to 54 years,79.2,1154.7,5.2
2024-05,British Columbia,Women+,25 years and over,58.1,2072.6,5.0
2024-05,British Columbia,Women+,55 years and over,31.6,918.0,4.3
2024-05,Manitoba,Men+,15 to 24 years,62.3,98.5,9.2
2024-05,Manitoba,Men+,15 to 64 years,79.4,465.0,5.6
2024-05,Manitoba,Men+,15 years and over,67.4,575.1,5.6
2024-05,Manitoba,Men+,25 to 54 years,88.1,286.7,4.3
2024-05,Manitoba,Men+,25 years and over,68.4,476.6,4.9
2024-05,Manitoba,Men+,55 years and over,38.8,189.9,6.7
2024-05,Manitoba,Total - Gender,15 to 24 years,61.6,187.2,9.2
2024-05,Manitoba,Total - Gender,15 to 64 years,76.2,906.0,5.1
2024-05,Manitoba,Total - Gender,15 years and over,63.3,1142.8,5.1
2024-05,Manitoba,Total - Gender,25 to 54 years,84.8,557.7,4.0
2024-05,Manitoba,Total - Gender,25 years and over,63.6,955.6,4.3
2024-05,Manitoba,Total - Gender,55 years and over,33.9,398.0,5.2
2024-05,Manitoba,Women+,15 to 24 years,60.9,88.6,9.4
2024-05,Manitoba,Women+,15 to 64 years,72.9,441.0,4.5
2024-05,Manitoba,Women+,15 years and over,59.2,567.7,4.5
2024-05,Manitoba,Women+,25 to 54 years,81.4,271.0,3.6
2024-05,Manitoba,Women+,25 years and over,58.9,479.1,3.5
2024-05,Manitoba,Women+,55 years and over,29.5,208.0,3.3
2024-05,New Brunswick,Men+,15 to 24 years,54.5,47.0,12.6
2024-05,New Brunswick,Men+,15 to 64 years,73.8,258.7,7.6
2024-05,New Brunswick,Men+,15 years and over,58.8,347.4,8.1
2024-05,New Brunswick,Men+,25 to 54 years,82.8,152.7,7.6
2024-05,New Brunswick,Men+,25 years and over,59.5,300.4,7.4
2024-05,New Brunswick,Men+,55 years and over,35.2,147.7,6.6
2024-05,New Brunswick,Total - Gender,15 to 24 years,55.3,91.3,14.0
2024-05,New Brunswick,Total - Gender,15 to 64 years,72.6,520.1,6.9
2024-05,New Brunswick,Total - Gender,15 years and over,56.4,708.4,7.3
2024-05,New Brunswick,Total - Gender,25 to 54 years,82.4,308.7,6.1
2024-05,New Brunswick,Total - Gender,25 years and over,56.6,617.1,6.3
2024-05,New Brunswick,Total - Gender,55 years and over,30.7,308.4,6.8
2024-05,New Brunswick,Women+,15 to 24 years,56.1,44.4,15.0
2024-05,New Brunswick,Women+,15 to 64 years,71.5,261.4,6.2
2024-05,New Brunswick,Women+,15 years and over,54.1,361.0,6.6
2024-05,New Brunswick,Women+,25 to 54 years,81.9,156.0,4.6
2024-05,New Brunswick,Women+,25 years and over,53.8,316.7,5.1
2024-05,New Brunswick,Women+,55 years and over,26.6,160.7,6.8
2024-05,Newfoundland and Labrador,Men+,15 to 24 years,49.5,29.9,18.7
2024-05,Newfoundland and Labrador,Men+,15 to 64 years,68.7,167.8,12.4
2024-05,Newfoundland and Labrador,Men+,15 years and over,53.5,229.3,11.8
2024-05,Newfoundland and Labrador,Men+,25 to 54 years,79.7,96.4,10.8
2024-05,Newfoundland and Labrador,Men+,25 years and over,54.1,199.4,10.8
2024-05,Newfoundland and Labrador,Men+,55 years and over,30.0,103.0,10.7
2024-05,Newfoundland and Labrador,Total - Gender,15 to 24 years,52.5,57.1,13.3
2024-05,Newfoundland and Labrador,Total - Gender,15 to 64 years,68.9,335.6,9.7
2024-05,Newfoundland and Labrador,Total - Gender,15 years and over,52.5,465.9,9.7
2024-05,Newfoundland and Labrador,Total - Gender,25 to 54 years,80.4,194.0,8.8
2024-05,Newfoundland and Labrador,Total - Gender,25 years and over,52.5,408.8,9.1
2024-05,Newfoundland and Labrador,Total - Gender,55 years and over,27.3,214.8,9.8
2024-05,Newfoundland and Labrador,Women+,15 to 24 years,55.9,27.2,7.3
2024-05,Newfoundland and Labrador,Women+,15 to 64 years,69.1,167.8,6.9
2024-05,Newfoundland and Labrador,Women+,15 years and over,51.6,236.6,7.4
2024-05,Newfoundland and Labrador,Women+,25 to 54 years,81.0,97.6,6.8
2024-05,Newfoundland and Labrador,Women+,25 years and over,51.0,209.4,7.5
2024-05,Newfoundland and Labrador,Women+,55 years and over,24.8,111.8,9.2
2024-05,Nova Scotia,Men+,15 to 24 years,58.0,61.6,11.4
2024-05,Nova Scotia,Men+,15 to 64 years,74.4,333.8,6.8
2024-05,Nova Scotia,Men+,15 years and over,60.4,441.2,7.0
2024-05,Nova Scotia,Men+,25 to 54 years,83.2,199.7,6.6
2024-05,Nova Scotia,Men+,25 years and over,60.7,379.6,6.3
2024-05,Nova Scotia,Men+,55 years and over,35.8,179.9,5.4
2024-05,Nova Scotia,Total - Gender,15 to 24 years,57.4,118.0,13.2
2024-05,Nova Scotia,Total - Gender,15 to 64 years,72.9,669.6,6.5
2024-05,Nova Scotia,Total - Gender,15 years and over,57.8,899.8,6.5
2024-05,Nova Scotia,Total - Gender,25 to 54 years,82.1,402.4,5.8
2024-05,Nova Scotia,Total - Gender,25 years and over,57.9,781.8,5.4
2024-05,Nova Scotia,Total - Gender,55 years and over,32.1,379.4,4.2
2024-05,Nova Scotia,Women+,15 to 24 years,56.6,56.5,15.1
